,brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,data_year
1426,Ford,Excursion Limited,2004,170000,Gasoline,A/T,Gold,Gold,False,Yes,8500,2023
1427,Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2017,53000,Gasoline,Transmission w/Dual Shift Mode,Black,Beige,False,Yes,47500,2023
1428,Audi,Q8 3.0T Prestige,2019,54900,Hybrid,A/T,Gold,Black,True,Yes,48500,2023
1429,BMW,X5 xDrive35i,2016,89000,Gasoline,8-Speed A/T,Black,Black,False,Yes,24000,2023
1430,Ford,Bronco Base,2022,6200,Gasoline,7-Speed M/T,Black,Black,False,Yes,49000,2023
1431,Ford,F-150 XLT,2021,51808,Gasoline,10-Speed Automatic,Silver,Black,False,Yes,42388,2023
1432,Hyundai,Genesis Coupe 3.8 Track,2013,89000,Gasoline,6-Speed M/T,White,Black,True,Yes,12500,2023
1433,Toyota,Camry LE,1999,86111,Gasoline,A/T,Gold,Beige,True,Yes,3500,2023
1434,Mercedes-Benz,E-Class E 400 4MATIC,2018,45203,Gasoline,9-Speed Automatic,White,Saddle Brown,False,Yes,39853,2023
1435,Audi,S5 3.0T Prestige,2022,14739,Gasoline,1-Speed Automatic,Daytona Gray Pearl Effect,Black,False,No,61900,2023
1436,Buick,Enclave Premium,2017,139105,Gasoline,6-Speed Automatic,Iridium Metallic,Light Titanium,True,Yes,17550,2023
1437,Lamborghini,Gallardo LP560-4,2010,45014,Gasoline,6-Speed A/T,Gray,Black,False,Yes,109499,2023
1438,Ford,Mustang GT Premium,2011,101000,Gasoline,6-Speed M/T,Red,Black,False,Yes,18500,2023
1439,GMC,Yukon XL SLT,2016,93000,Gasoline,A/T,Black,Black,True,Yes,30000,2023
1440,Ford,Mustang V6 Premium,2013,62500,Gasoline,6-Speed M/T,Black,Black,False,Yes,16000,2023
1441,Lexus,IS-F Base,2008,75000,Gasoline,8-Speed A/T,Blue,Black,True,Yes,29000,2023
1442,BMW,435 i,2015,34455,Gasoline,8-Speed A/T,Gray,Beige,False,Yes,28000,2023
1443,Land,Rover Range Rover Supercharged,2010,130000,Gasoline,A/T,White,Black,False,Yes,15500,2023
1444,Mercedes-Benz,CLA-Class CLA 250,2014,76170,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,True,Yes,16500,2023
1445,GMC,Yukon SLT,2010,194500,E85 Flex Fuel,6-Speed A/T,White,Beige,True,Yes,9500,2023
1446,BMW,535 i,2008,135000,Gasoline,A/T,Silver,Black,False,Yes,5699,2023
1447,Dodge,Charger GT,2021,33000,Gasoline,Transmission w/Dual Shift Mode,White,Gray,True,Yes,26999,2023
1448,Hyundai,Genesis 3.8,2010,98700,Gasoline,Transmission w/Dual Shift Mode,Beige,Beige,False,Yes,10340,2023
1449,Honda,Civic Type R Touring,2018,72900,Gasoline,6-Speed M/T,Black,Black,True,Yes,35500,2023
1450,Dodge,Durango R/T,2016,135000,Gasoline,A/T,Black,Black,False,Yes,20000,2023
1451,Chevrolet,Silverado 1500 Limited High Country,2022,2550,Gasoline,10-Speed A/T,Red,Black,False,Yes,60000,2023
1452,Jeep,Grand Cherokee Altitude,2020,35289,Gasoline,8-Speed Automatic,Granite Crystal Clearcoat Metallic,Black,No,No,35470,2023
1453,RAM,1500 Laramie,2022,14636,Gasoline,8-Speed Automatic,Diamond Black,Black,False,No,46599,2023
1454,Chrysler,Crossfire Limited,2005,24847,Gasoline,5-Speed Automatic,White,Dark Gray,False,Yes,13046,2023
1455,Nissan,Rogue SL,2019,29558,Gasoline,Automatic CVT,Magnetic Black,Charcoal,False,Yes,25884,2023
1456,Audi,A6 55 Premium Plus,2023,6581,Gasoline,"Automatic, 7-Spd S tronic Dual-Clutch",Chronos Gray Metallic,Black,False,No,59900,2023
1457,Mercedes-Benz,AMG GT 53 Base,2020,22000,Hybrid,9-Speed A/T,Gray,Black,False,Yes,83999,2023
1458,Acura,ILX Technology Plus Package,2017,68200,Gasoline,Transmission w/Dual Shift Mode,Black,–,True,Yes,15750,2023
1459,Land,Rover Range Rover P530 SE SWB,2023,2800,Gasoline,8-Speed A/T,White,Red,False,Yes,175000,2023
1460,Ford,Expedition Platinum,2019,51300,Gasoline,10-Speed Automatic,White,Platinum,False,Yes,48295,2023
1461,BMW,M3 Base,2008,133500,Gasoline,6-Speed M/T,Gray,Black,False,Yes,18500,2023
1462,INFINITI,M37 x,2012,49000,Gasoline,7-Speed A/T,Gray,Black,False,Yes,19900,2023
1463,BMW,650 i,2008,125470,Gasoline,A/T,Black,Beige,False,Yes,8000,2023
1464,Mazda,RX-8 Grand Touring,2008,81219,Gasoline,6-Speed M/T,Red,Black,False,Yes,8500,2023
1465,Porsche,Boxster Base,1999,72000,Gasoline,5-Speed M/T,Blue,Gray,False,Yes,12250,2023
1466,Acura,ILX Premium & A-SPEC Packages,2019,19500,Gasoline,8-Speed A/T,Gray,Black,False,Yes,25000,2023
1467,Porsche,911 Carrera S,2017,20561,Gasoline,7-Speed M/T,Red,Black,False,Yes,105000,2023
1468,Lexus,LX 570 Base,2016,33655,Gasoline,8-Speed A/T,White,Brown,False,Yes,62900,2023
1469,Toyota,Highlander Limited Platinum,2015,135140,Gasoline,A/T,White,Beige,False,Yes,23500,2023
1470,Maserati,Ghibli Base,2015,73000,Gasoline,8-Speed A/T,Black,Brown,False,Yes,17999,2023
